time,ch1,ch2,ch3,ch4,label
0.3671875,24.947384,1.6800022,-5.77,14.400902,calm
0.37109375,14.321515,-11.109912,-10.404101,-4.0841174,calm
0.375,5.5329094,-19.712778,-12.963419,-6.867244,calm
0.37890625,-2.7283568,-10.735748,-24.42447,-0.8476466,calm
0.3828125,-3.7019577,-2.8950844,-5.4586177,-0.00763514,calm
0.38671875,14.816983,-8.181956,-12.940616,6.63679,calm
0.390625,18.48267,-8.727312,-6.8622193,-9.816698,calm
0.39453125,4.6565905,13.658547,-7.522753,4.567067,calm
0.3984375,-7.9402757,25.379745,-21.499937,-4.9880915,calm
0.40234375,7.0451746,15.182892,-28.310583,-3.4692483,calm
0.40625,-19.417828,18.29071,-7.2344284,-11.759102,calm
0.41015625,-18.324617,12.4206295,4.496869,-34.99381,calm
0.4140625,-8.354453,17.009605,-28.627628,-9.539602,calm
0.41796875,-38.486576,12.689531,-14.173067,-5.997073,calm
0.421875,-11.146404,-0.57911414,-15.867515,-6.9664693,calm
0.42578125,-17.423006,-12.343681,1.979147,-21.230211,calm
0.4296875,-5.092079,-14.631699,11.057482,1.7825952,calm
0.43359375,-0.2902833,-23.085632,10.670825,7.1829543,calm
0.4375,9.350087,-16.850561,18.55836,10.79986,calm
0.44140625,20.29038,-22.479801,1.3063217,10.049163,calm
0.4453125,10.058691,-15.904667,5.3857894,20.765343,calm
0.44921875,33.87065,-19.798038,16.329632,12.655509,calm
0.453125,26.539648,-22.126,-2.2591019,12.325836,calm
0.45703125,25.22856,-38.291668,5.6709156,-3.991019,calm
0.4609375,24.468945,-8.619862,-4.9391413,9.775562,calm
0.46484375,16.030195,-15.957392,-2.9774961,-1.6463972,calm
0.46875,12.001172,-16.894947,-4.8735347,-15.22341,calm
0.47265625,0.3696889,-6.323219,-6.9697742,-4.38178,calm
0.4765625,-17.683613,-26.481026,-21.54661,-9.543054,calm
0.48046875,-6.9457226,-19.776808,-23.247105,-26.859446,calm
0.484375,-14.965631,7.1044946,-12.246456,-10.435748,calm
0.48828125,-23.164728,-1.7233986,-9.900047,-28.318026,calm
0.4921875,-8.488329,18.171263,-12.668647,-2.3298824,calm
0.49609375,-19.656475,20.281204,0.20110607,-6.7257147,calm
0.5,-27.921621,28.097599,-7.526772,-24.679895,calm
0.50390625,-32.108753,45.988907,0.5892249,-21.56447,calm
0.5078125,-22.804197,34.458,-2.8558033,-15.690432,calm
0.51171875,-24.649475,45.76023,2.7824166,-16.766611,calm
0.515625,-15.893108,40.73004,31.094063,-9.941463,calm
0.51953125,-27.669338,19.542511,-19.928207,-11.174917,calm
0.5234375,-12.810333,11.885296,37.40828,0.16542004,calm
0.52734375,-2.3872852,9.415181,35.711987,4.836328,calm
0.53125,3.7985878,-0.35877502,26.519592,7.5623918,calm
0.53515625,-21.721283,-3.5199096,30.902996,12.753524,calm
0.5390625,23.663555,9.550717,32.624794,25.784246,calm
0.54296875,22.958984,-9.836902,8.403999,33.480576,calm
0.546875,29.901754,-5.832535,13.595486,46.708794,calm
0.55078125,32.94944,-5.216253,26.938274,40.973324,calm
0.5546875,34.10378,-22.02241,3.1383853,29.165068,calm
0.55859375,32.366688,-19.259369,4.168292,15.067643,calm
0.5625,23.002583,-28.612364,0.65022403,10.916252,calm
0.56640625,4.281595,-6.3479915,-21.91955,8.6441345,calm
0.5703125,18.879614,-27.475996,-22.463022,14.466567,calm
0.57421875,9.006309,-28.740818,-28.867897,-11.521627,calm
0.578125,25.443499,-21.528824,-11.736018,-10.131469,calm
0.58203125,9.68017,-20.786963,-23.491661,-4.81103,calm
0.5859375,11.234969,-18.071445,-12.489299,-12.078624,calm
0.58984375,-0.8542876,-14.296616,-13.780449,-0.48068526,calm
0.59375,-1.2149115,-8.444395,-30.307194,3.8168356,calm
0.59765625,-1.1212327,8.271274,-23.645945,-17.271967,calm
0.6015625,-21.721762,12.111099,-22.64687,-20.62007,calm
0.60546875,-10.164098,14.162647,-23.541973,-35.327393,calm
0.609375,-20.192167,30.71973,-7.268149,-13.7484455,calm
0.61328125,-35.718395,15.423273,-22.519539,-24.577497,calm
0.6171875,-50.539757,10.766893,-8.027855,0.6619184,calm
0.62109375,-21.555202,12.14018,13.646993,-13.966193,calm
0.625,-27.087936,8.343298,-23.002691,-11.996139,calm
0.62890625,-24.452574,17.339952,12.59864,-1.9130675,calm
0.6328125,-14.888255,-7.4136705,28.686386,-9.431273,calm
0.63671875,12.939052,-19.676645,20.21922,-1.868388,calm
0.640625,1.1808803,-18.829592,6.923728,19.39038,calm
0.64453125,8.107046,0.6901754,27.823784,25.834665,calm
0.6484375,-4.055415,-21.532465,12.524923,4.127437,calm
0.65234375,28.639467,1.1210989,14.347388,17.744911,calm
0.65625,20.656612,-8.7680235,2.8929088,12.36503,calm
0.66015625,19.968569,-12.28996,-8.379373,-2.3490636,calm
0.6640625,6.8315315,-6.9696198,2.3354492,4.515809,calm
0.66796875,12.565586,3.709267,-22.725666,-6.271682,calm
0.671875,4.729453,-1.2580702,-22.193981,16.74961,calm
0.67578125,5.6482515,-10.268711,-1.6030492,3.243561,calm
0.6796875,-2.6722102,3.8062353,-3.4685187,-1.391194,calm
0.68359375,-16.053436,-9.966363,4.773127,-5.062006,calm
0.6875,8.799327,14.41152,-1.9246392,-7.1938906,calm
0.69140625,-21.550074,17.253143,-5.385728,-18.809246,calm
0.6953125,-6.217842,33.610046,-0.12657307,-6.381476,calm
0.69921875,-8.471034,28.556396,-12.517152,-20.195532,calm
0.703125,-20.186728,25.999895,-13.327112,2.7599213,calm
0.70703125,-7.1022153,30.413303,3.0415366,-22.235048,calm
0.7109375,-18.06881,27.239893,-3.417082,-10.346943,calm
0.71484375,-21.80482,33.458954,20.277416,-20.206861,calm
0.71875,-11.488433,29.205118,17.362719,0.8030495,calm
0.72265625,-18.250738,13.130975,12.055977,3.8819642,calm
0.7265625,5.965535,2.3021343,-8.794569,11.406516,calm
0.73046875,2.9787989,0.59175,5.681658,14.728586,calm
0.734375,3.053133,-4.2154393,25.535244,30.11907,calm
0.73828125,-3.4465728,-21.331152,16.967417,35.577354,calm
0.7421875,9.919899,-14.140714,24.824303,25.360285,calm
0.74609375,38.813595,-17.25715,14.383911,22.818253,calm
0.75,29.841436,-9.875742,14.801901,27.266006,calm
0.75390625,27.31614,-24.663013,-11.983712,27.575003,calm
0.7578125,44.134346,-8.898461,-20.31832,28.639101,calm
0.76171875,10.845256,-36.634026,-22.102888,23.671621,calm
0.765625,12.996676,-17.35317,-21.269238,7.01308,calm
0.76953125,9.263924,-3.0709271,-25.787617,-12.278218,calm
0.7734375,15.473416,-30.497272,-32.07082,-20.685843,calm
0.77734375,-0.7062471,-23.406914,-33.245014,-10.453912,calm
0.78125,-3.2989545,-38.757225,-31.065184,-13.204118,calm
0.78515625,-16.088533,-16.0756,-28.755255,-27.561274,calm
0.7890625,4.1266036,3.8757672,0.5057118,-34.781292,calm
0.79296875,1.0847348,5.8686085,-19.146269,-20.558125,calm
0.796875,-16.437693,14.768133,-9.601233,-21.241411,calm
0.80078125,-15.513529,19.083443,-26.75588,-26.648314,calm
0.8046875,-35.86751,18.184076,-4.5128,-26.28968,calm
0.80859375,-33.04285,32.94066,-11.598618,-27.4075,calm
0.8125,-18.651932,40.070755,-5.644796,-27.44461,calm
0.81640625,-33.088825,31.608007,-8.6072235,-28.10325,calm
0.8203125,-10.689039,10.13366,13.374473,-10.82357,calm
0.82421875,-38.150578,30.334944,15.760491,-6.265175,calm
0.828125,-18.359604,4.4308186,14.519403,-15.135756,calm
0.83203125,-18.080679,11.100616,36.873833,2.2767177,calm
0.8359375,-1.4968287,-5.8473616,25.431475,6.053877,calm
0.83984375,1.5679371,-10.453432,36.663696,16.229837,calm
0.84375,3.6231709,-6.676373,23.437847,11.588677,calm
0.84765625,6.2009296,13.308737,41.309357,36.41939,calm
0.8515625,48.868515,-23.612638,14.613519,37.85089,calm
0.85546875,18.52852,-3.9977217,19.646421,36.56265,calm
0.859375,-1.5611405,-4.110191,17.205166,14.799784,calm
0.86328125,10.316423,2.7542567,6.3620205,24.243639,calm
0.8671875,21.41325,-5.4876027,-2.3354702,15.842138,calm
0.87109375,7.7113347,-1.2849158,-16.139174,5.665845,calm
0.875,24.99266,3.4188778,-7.835877,7.9357905,calm
0.87890625,20.707823,-9.860204,-21.462788,1.3169441,calm
0.8828125,8.789858,-15.258676,-3.0554326,12.575792,calm
0.88671875,5.067995,-8.218882,-10.013212,13.302243,calm
0.890625,-1.462471,-1.674133,-8.833537,-4.5346637,calm
0.89453125,-0.70012903,22.6979,-13.70458,-12.445558,calm
0.8984375,-11.928058,9.92609,-16.449902,3.5914125,calm
0.90234375,10.358716,4.3504095,-10.479842,-25.558865,calm
0.90625,9.293119,32.786674,-25.408613,-28.209862,calm
0.91015625,-23.755318,19.033567,-17.39536,-12.826652,calm
0.9140625,-26.38146,35.15293,-10.888533,-15.441564,calm
0.91796875,-33.67028,0.13666062,3.4951982,5.642307,calm
0.921875,-24.648643,5.1859813,-12.913519,-21.546051,calm
0.92578125,-42.669964,-7.9028363,-11.303809,-9.466974,calm
0.9296875,-17.607666,-18.448954,10.150862,6.286733,calm
0.93359375,13.435886,-20.291672,24.296028,8.893567,calm
0.9375,3.8722174,-4.781,34.75524,22.569855,calm
0.94140625,21.894503,-17.657444,2.2235014,8.708514,calm
0.9453125,12.752698,-19.896946,12.763572,20.086424,calm
0.94921875,37.267506,-23.893764,22.675184,-7.7806525,calm
0.953125,21.27089,-3.90803,9.059548,18.724398,calm
0.95703125,12.97121,-23.110449,1.1607686,16.825174,calm
0.9609375,38.344543,-8.246526,-7.9193764,-0.7246305,calm
0.96484375,4.909595,-38.365192,-24.547329,4.707966,calm
0.96875,-8.651849,-4.0618505,-20.253654,-1.0194727,calm
0.97265625,1.6328528,-34.19656,-27.51003,-15.90207,calm
0.9765625,-3.8042243,-5.798408,-24.58846,-20.17203,calm
0.98046875,5.067974,1.3076833,-12.306494,-16.808376,calm
0.984375,-16.486824,-5.796966,-22.173992,-20.90077,calm
0.98828125,-0.89014083,7.092892,-2.1527407,-8.14012,calm
0.9921875,-2.5453718,8.216018,5.3529,-20.961916,calm
0.99609375,-20.647854,14.077077,-20.698637,-18.891216,calm
1.0,-15.9911375,23.30995,-12.120929,-3.4846432,calm
1.00390625,-29.986261,44.23992,-15.438202,-21.474413,calm
1.0078125,-2.0302866,41.832455,-2.8692698,-3.4350348,calm
1.01171875,-35.27759,23.77781,9.377844,-20.263454,calm
1.015625,-33.648426,37.874825,12.783564,-22.653101,calm
1.01953125,-38.188572,40.70056,1.9811239,-19.232533,calm
1.0234375,-26.689943,37.915478,16.852129,6.006581,calm
1.02734375,-16.468695,2.5252223,38.787094,-6.293241,calm
1.03125,-0.025177224,-25.57503,27.348848,12.187691,calm
1.03515625,-4.1731095,3.08338,51.667908,3.7893205,calm
1.0390625,9.518978,-8.574567,40.507378,31.504446,calm
1.04296875,5.3978906,-10.011776,21.692005,30.664186,calm
1.046875,17.390018,-16.377043,27.389523,32.416416,calm
1.05078125,56.79524,-13.143581,15.479077,37.647156,calm
1.0546875,40.68864,-15.933279,7.200631,41.079586,calm
1.05859375,21.358303,-16.021517,-3.760367,39.883694,calm
1.0625,13.217742,-5.814909,-7.2269406,18.01127,calm
1.06640625,13.54212,-30.826246,-24.018875,33.20515,calm
1.0703125,19.751852,-45.020905,-23.643707,3.698223,calm
1.07421875,17.390905,-22.468117,-18.664614,-6.8510323,calm
1.078125,7.1982594,-30.402386,-37.651844,9.946004,calm
1.08203125,-0.29790977,-9.2097025,-35.56943,-28.273052,calm
1.0859375,24.624,-19.187096,-28.168016,0.11303826,calm
1.08984375,12.158627,-24.104881,-31.06937,12.255581,calm
1.09375,0.14563304,5.3238354,-29.503912,-8.873402,calm
1.09765625,-3.2125142,15.712417,-21.170923,-2.2077708,calm
1.1015625,-12.163315,13.871835,-22.835768,5.5519013,calm
1.10546875,-42.531403,13.016757,-6.1227922,-15.695898,calm
1.109375,-17.974827,14.786499,-24.457066,-25.754618,calm
1.11328125,-34.56664,25.143078,-14.199176,-11.768368,calm
1.1171875,-36.58427,30.892096,-30.824423,-36.03561,calm
1.12109375,-33.08835,19.771965,-0.59734255,-28.17462,calm
1.125,-16.78908,27.827105,5.9186964,-25.172276,calm
1.12890625,-30.857798,18.07263,20.64998,-13.704458,calm
1.1328125,-26.869524,-24.610811,27.617651,5.3729563,calm
1.13671875,1.1728127,-25.697367,22.485737,-5.4814496,calm
1.140625,9.222579,1.1773075,42.98379,23.434357,calm
1.14453125,-2.3484836,0.09467338,35.739586,12.611562,calm
1.1484375,16.439291,-6.9269137,19.841503,23.042097,calm
1.15234375,9.249751,-7.0572734,13.133655,31.690985,calm
1.15625,14.494655,-20.521732,-7.4875517,9.305959,calm
1.16015625,-3.310383,-3.0302567,-5.4791217,10.461665,calm
1.1640625,14.683748,-14.3726225,14.397185,-9.115407,calm
1.16796875,15.431627,1.3752285,1.3206109,-5.9249682,calm
1.171875,7.390717,-0.7391362,-3.6443198,-6.535708,calm
1.17578125,5.0997605,-0.5969056,-8.782368,4.0319552,calm
1.1796875,-38.87303,-7.778615,-10.873676,2.3224201,calm
1.18359375,1.2917403,-1.8661124,0.30045822,-12.1930275,calm
1.1875,-1.7436694,6.1236873,10.532605,7.003601,calm
1.19140625,-3.6709325,5.8932614,-3.5132437,1.7144531,calm
1.1953125,-10.124255,35.979446,-10.529433,-13.54165,calm
1.19921875,-5.872159,8.446942,-0.9596627,-12.174544,calm
1.203125,-5.636953,31.227077,-11.153231,-22.372683,calm
1.20703125,-15.871328,43.24979,2.1484005,1.5836104,calm
1.2109375,-20.698753,19.236649,-6.929209,-8.458099,calm
1.21484375,-5.138598,35.21726,9.500359,-24.738249,calm
1.21875,-27.74052,18.620295,9.163325,-6.024107,calm
1.22265625,-3.1833956,11.866662,5.8598213,2.2001786,calm
1.2265625,-6.15614,3.572507,23.427029,14.829266,calm
1.23046875,-8.578808,3.2906322,2.6474557,18.090542,calm
1.234375,4.896644,-3.9406316,18.484713,13.045726,calm
1.23828125,6.796141,-26.600327,9.125359,22.630924,calm
1.2421875,29.748075,-3.9824407,1.5226729,26.751925,calm
1.24609375,31.424303,-15.696338,13.999665,54.456234,calm
1.25,24.779514,-33.003006,14.161384,11.945711,calm
1.25390625,19.125206,-40.172855,-1.5297177,23.129059,calm
1.2578125,30.718992,-31.682125,-15.737078,15.022881,calm
1.26171875,33.245605,-35.003963,-17.25946,19.694374,calm
1.265625,17.714891,-31.30661,-31.442514,-2.6927786,calm
1.26953125,18.173326,-24.98668,-11.880862,-14.591902,calm
1.2734375,5.8497725,-45.72051,-45.14959,-3.0166423,calm
1.27734375,6.604797,-30.20488,-21.448349,-15.247414,calm
1.28125,-0.077605225,-24.625666,-1.2480828,-12.622089,calm
1.28515625,2.9033818,-15.717287,-29.923347,-28.350777,calm
1.2890625,-18.264616,-6.4516735,-18.54808,-23.447723,calm
1.29296875,-0.5347536,-2.8903413,-9.076357,-13.9831,calm
1.296875,-13.97325,15.13253,-2.1756947,-12.182114,calm
1.30078125,-13.560847,11.073729,-38.96667,-30.269754,calm
1.3046875,-26.344152,35.37255,-17.555786,-18.34565,calm
1.30859375,-25.121107,34.263584,-9.690457,-26.92637,calm
1.3125,-43.15707,44.2044,9.462723,-28.810188,calm
1.31640625,-22.554586,8.341283,4.4856124,-19.379784,calm
1.3203125,-50.82812,6.011763,13.143548,-21.65513,calm
1.32421875,-40.67104,32.510136,20.77396,-15.622721,calm
1.328125,-21.805788,-0.23240165,30.745325,-5.394151,calm
1.33203125,-1.4971981,5.0872493,16.4296,9.566166,calm
1.3359375,-4.373744,1.1276374,45.437744,-3.769726,calm
1.33984375,-0.83903384,-14.239752,34.413765,15.929098,calm
1.34375,-5.0157495,-0.8774679,36.087986,21.639105,calm
1.34765625,12.964331,-4.498191,30.689272,27.499159,calm
1.3515625,18.009378,-2.8020568,19.24086,15.258182,calm
1.35546875,36.207657,-0.21935068,41.142548,33.34318,calm
1.359375,24.82672,-1.2750705,3.333708,5.7869177,calm
1.36328125,1.5115005,-17.25179,10.60778,31.862286,calm
1.3671875,34.900642,1.9468399,2.9246838,6.5941057,calm
1.37109375,8.76132,-3.2404559,-28.299086,10.881352,calm
1.375,2.5936005,-24.719954,-19.502605,11.953756,calm
1.37890625,25.432066,-12.472894,-1.7827902,-9.545246,calm
1.3828125,9.815687,-8.557076,-1.5645486,7.317345,calm
1.38671875,6.1161284,-5.3576097,15.534376,7.4081483,calm
1.390625,10.773399,-10.943602,-20.198088,11.087091,calm
1.39453125,14.748425,18.670443,-20.690395,-9.168983,calm
1.3984375,12.736735,14.873006,-11.274122,-13.244877,calm
1.40234375,-15.437271,16.50767,-15.417308,-22.144014,calm
1.40625,13.370926,14.402148,-18.738817,-8.917762,calm
1.41015625,-1.7253208,25.266535,-29.77046,-15.148606,calm
1.4140625,-18.356642,14.378697,-1.9639544,-8.467054,calm
1.41796875,-24.171762,23.376905,-13.564127,-9.897722,calm
1.421875,-24.700226,12.887253,3.8317938,-16.465563,calm
1.42578125,-10.372813,12.634306,-3.833038,-6.6012363,calm
1.4296875,-12.665039,-20.68786,2.445356,-14.79469,calm
1.43359375,-7.182008,-25.8193,20.963776,-3.7166836,calm
1.4375,15.441487,-32.8485,16.552164,26.717085,calm
1.44140625,16.994333,-23.656015,12.042526,18.056396,calm
1.4453125,13.696676,-28.389227,22.675838,12.482528,calm
1.44921875,27.003307,-4.383591,-1.948991,3.5251508,calm
1.453125,32.952496,-13.271628,-0.19245198,1.2875429,calm
1.45703125,5.8462696,-9.926445,-2.2321725,-0.82343525,calm
1.4609375,6.7873855,-31.723257,-19.066704,8.465001,calm
1.46484375,17.580532,0.07259829,-20.86837,-12.790379,calm
1.46875,10.74979,-18.765594,-15.908786,-22.282146,calm
1.47265625,1.8807414,-30.026081,-20.704237,-10.525278,calm
1.4765625,8.208338,-25.051561,-12.619547,-9.325664,calm
1.48046875,-16.477388,-9.69921,-8.84994,-15.232517,calm
1.484375,-22.061863,4.2687306,-11.053067,-16.606932,calm
1.48828125,-17.602385,15.305047,-7.3663893,-11.063486,calm
1.4921875,-9.847416,37.03521,-8.363348,-10.599268,calm
1.49609375,-21.931849,15.900456,0.5191028,-16.274113,calm
1.5,-22.49576,45.285404,-14.140249,-11.369632,calm
1.50390625,-31.428741,39.00476,-3.4634473,5.323397,calm
1.5078125,-31.69266,28.411947,-1.3840663,7.2948546,calm
1.51171875,-38.284065,14.569977,0.4004153,-30.868317,calm
1.515625,-25.443022,44.07642,8.688463,-20.025276,calm
1.51953125,-19.58128,16.318735,-8.3202305,-4.4244404,calm
1.5234375,-28.03319,19.001513,16.65058,-21.002172,calm
1.52734375,-18.482592,-2.6312668,44.201225,2.99389,calm
1.53125,-13.513394,13.547327,21.384989,19.602514,calm
1.53515625,7.244269,-10.797357,22.865093,1.7609304,calm
1.5390625,12.267279,-2.7460032,23.136238,27.74443,calm
1.54296875,35.504353,-20.723736,42.38059,33.27562,calm
1.546875,14.709321,-11.319968,20.799395,30.329979,calm
1.55078125,32.86219,4.9256754,42.44505,44.95077,calm
1.5546875,34.71612,-19.897009,23.85189,37.66703,calm
1.55859375,25.568142,-26.553913,-8.041139,21.467785,calm
1.5625,32.427055,-24.514242,-8.472032,29.463314,calm
1.56640625,8.912722,-32.825596,-13.343782,15.93478,calm
1.5703125,41.15679,-24.685696,-29.870762,-3.0267427,calm
1.57421875,3.6231825,-20.157536,-15.324804,-9.839681,calm
1.578125,23.839937,-25.832844,0.35140654,-14.752226,calm
1.58203125,1.3566082,-6.2662883,-21.29407,-12.200461,calm
1.5859375,21.909046,-10.127199,-31.658722,-24.117043,calm
1.58984375,3.7940316,-3.6359274,-19.568415,0.3385715,calm
1.59375,5.4755425,28.097872,-22.432903,-12.648444,calm
1.59765625,-0.47246462,1.599697,-16.633806,-5.4754343,calm
1.6015625,4.139331,1.4732075,-16.783909,-10.067134,calm
1.60546875,-16.386423,3.7327392,-18.607708,-40.1677,calm
1.609375,-48.803284,8.726756,-25.047932,-18.168413,calm
1.61328125,-31.461784,25.335884,-17.085888,-30.421177,calm
1.6171875,-24.720304,25.870028,-5.268338,-14.522776,calm
1.62109375,-31.090406,-4.425315,11.883751,-22.551193,calm
1.625,-16.413887,6.853263,20.641415,-11.030096,calm
1.62890625,-8.999219,3.4660122,15.243106,-10.741738,calm
1.6328125,-14.004427,-12.907299,12.057856,3.9592881,calm
1.63671875,-20.122162,-8.208038,22.345333,5.662077,calm
1.640625,15.520541,-18.236895,24.503714,22.789173,calm
1.64453125,18.071388,-8.486055,13.02578,19.892603,calm
1.6484375,7.823402,-13.735359,21.037027,17.697796,calm
1.65234375,33.24896,-9.760153,19.480972,9.24039,calm
1.65625,7.9929786,-11.197691,24.124681,-1.2340366,calm
1.66015625,-2.0719776,8.595689,3.0512872,-3.5192964,calm
1.6640625,4.7960696,-6.7933817,-5.1539655,-4.874397,calm
1.66796875,14.177376,16.862116,-10.832996,14.0278225,calm
1.671875,-8.354549,-9.536932,-6.398313,0.91135526,calm
1.67578125,19.028612,-0.63950664,-13.648553,-3.897444,calm
1.6796875,-10.115542,3.405475,-5.367897,13.543012,calm
1.68359375,8.229666,2.5050173,2.3511019,-5.166384,calm
1.6875,3.9554074,28.059324,19.835958,7.670123,calm
1.69140625,-3.7410479,11.270145,-5.2182994,-22.717255,calm
1.6953125,6.986854,11.974583,7.522992,-14.123646,calm
1.69921875,-21.423796,16.921024,20.402634,0.20727934,calm
1.703125,3.817591,12.018782,-5.69891,-20.584284,calm
1.70703125,-13.870287,32.225132,-12.407352,-12.301812,calm
1.7109375,-21.489866,36.742706,-14.3985405,-1.4088194,calm
1.71484375,-9.944396,25.682753,-5.8475313,-14.72887,calm
